intercept	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	trans_x_derivative1	trans_y_derivative1	trans_z_derivative1	rot_x_derivative1	rot_y_derivative1	rot_z_derivative1	trans_x_power2	trans_y_power2	trans_z_power2	rot_x_power2	rot_y_power2	rot_z_power2	trans_x_derivative1_power2	trans_y_derivative1_power2	trans_z_derivative1_power2	rot_x_derivative1_power2	rot_y_derivative1_power2	rot_z_derivative1_power2	cosine00	cosine01	cosine02	cosine03	cosine04
1.0	0.023794654506517	0.0389104786887344	-0.0968849224912702	0.000136990860243	0.000345003609911	5.297637029081735e-05	-0.0167807398100024	0.1377440356917958	-0.0880726671379648	-0.000408146757227	-0.0001308393326161	0.0006311061790295	0.0005661855830845	0.0015140253517864	0.0093866882061394	1.876649579011716e-08	1.1902749085162145e-07	2.8064958091897955e-09	0.0002815932285709	0.0189734193686627	0.0077567946967947	1.665837754349157e-07	1.7118930959426457e-08	3.982950092092372e-07	-0.0642277237	-0.0511711914	0.1190264491	-0.0762930619	-0.0373249597
1.0	0.0319383448859156	0.0455301325229555	0.00081093813084	8.61122251317121e-05	0.0004859800856642	-0.0004620209160267	0.0081436903793985	0.006619653834221	0.0976958606221102	-5.0878635111287885e-05	0.0001409764757532	-0.0005149972863175	0.0010200578740516	0.0020729929675578	6.576206520502729e-07	7.415315317134671e-09	2.361766436621832e-07	2.13463326846151e-07	6.631969299550928e-05	4.381981688491808e-05	0.0095444811826947	2.5886355107875764e-09	1.98743667157926e-08	2.6522220491440694e-07	-0.0665008237	-0.0462165596	0.1177452974	-0.0843382854	-0.0242318235
1.0	0.0318563783305165	-0.0448701467547891	-0.0804837711386596	0.000544990850345	0.0003440144289719	5.2906262835561554e-05	-8.196655539909753e-05	-0.0904002792777446	-0.0812947092694996	0.0004588786252132	-0.0001419656566923	0.0005149271788622	0.001014828840337	0.0020133300697963	0.0064776374167001	2.970150269597662e-07	1.1834592734086245e-07	2.799072647225521e-09	6.7185162039933245e-09	0.0081722104934942	0.0066088297552124	2.1056959267763722e-07	2.0154247680075983e-08	2.651499995310476e-07	-0.0687399551	-0.0411675101	0.1159230303	-0.0916946678	-0.0108295624
1.0	0.0320861750465297	-0.0738189984788135	-0.0469644971601468	0.00048825363261	0.0005847886833918	-0.0008671426109178	0.0002297967160131	-0.0289488517240244	0.0335192739785127	-5.6737217735000015e-05	0.0002407742544199	-0.0009200488737533	0.0010295226291165	0.005449244536415	0.0022056639935054	2.383916097568609e-07	3.419778042231149e-07	7.51936307669339e-07	5.280653069045015e-08	0.0008380360161395	0.0011235417280466	3.2191118763088e-09	5.797224159145875e-08	8.464899300948289e-07	-0.070943974	-0.0360343578	0.1135680224	-0.098302125	0.0027108513
1.0	0.0319094401734076	0.0190414851208373	-0.0326686673157325	3.908699908453288e-05	0.000363990669733	-0.0004780070950187	-0.0001767348731221	0.0928604835996508	0.0142958298444142	-0.0004491666335254	-0.0002207980136588	0.000389135515899	0.0010182123721802	0.000362578155607	0.001067241824186	1.5277934974342742e-09	1.324892076526779e-07	2.284907828882165e-07	3.1235215377484866e-08	0.008623069414361	0.0002043707509404	2.0175066467260125e-07	4.875176283567166e-08	1.514264497340587e-07	-0.0731117546	-0.0308275893	0.1106910964	-0.1041066901	0.0162166827
1.0	0.0319204782034887	0.1126240617918625	-0.0817420226457557	-0.0002643841328168	0.000486563051435	-0.0004779354943942	1.1038030081102213e-05	0.0935825766710252	-0.0490733553300231	-0.0003034711319013	0.000122572381702	7.160062450003914e-08	0.0010189169287393	0.0126841792944972	0.0066817582662192	6.989896968529133e-08	2.3674360302173845e-07	2.2842233680182842e-07	1.2183810807131732e-10	0.0087576986563883	0.0024081942033467	9.20947278974762e-08	1.5023988756100793e-08	5.126649428795606e-15	-0.0752421898	-0.0255578418	0.1073054737	-0.1090609537	0.0295156382
1.0	0.0271322819891679	-0.0641041377832465	-0.0157758741804059	0.001147671630254	0.0004855968710049	-0.0007037789079343	-0.0047881962143207	-0.176728199575109	0.0659661484653497	0.0014120557630708	-9.661804300999826e-07	-0.0002258434135401	0.0007361607259397	0.0041093404809334	0.0002488782061559	1.3171501708898743e-06	2.358043211297495e-07	4.953047512531959e-07	2.292682298683603e-05	0.0312328565250595	0.0043515327433525	1.99390147802146e-06	9.335046235081873e-13	5.100524743944463e-08	-0.0773341911	-0.0202358811	0.1034267134	-0.1131244514	0.0424380632
1.0	0.0263663281696864	-0.0358637215618244	0.0416720891546447	0.0008711159261276	0.0004857915342766	-0.0004782114074677	-0.0007659538194814	0.0282404162214221	0.0574479633350506	-0.0002765557041264	1.946632717000061e-07	0.0002255675004665	0.0006951832611515	0.001286206524264	0.0017365630145126	7.588429567531461e-07	2.359934147748131e-07	2.2868615023223865e-07	5.86685253578298e-07	0.0007975211083591	0.0033002684913453	7.648305748484897e-08	3.78937893489504e-14	5.088069726674957e-08	-0.07938669	-0.0148725796	0.0990726408	-0.1162639941	0.0548191066
1.0	0.0211194656420588	0.0587235188045127	-0.045895025084846	-6.438385354658196e-05	0.0004860152621781	-0.0004779842268016	-0.0052468625276276	0.0945872403663371	-0.0875671142394907	-0.0009354997796741	2.237279014999675e-07	2.271806661000237e-07	0.0004460318290061	0.0034484516607839	0.0021063533275386	4.145280597507715e-09	2.362108350700473e-07	2.2846892107112338e-07	2.752956638382272e-05	0.0089467460401192	0.007667999496232	8.751598377704429e-07	5.0054173909579165e-14	5.1611055049650445e-14	-0.0813986382	-0.0094788943	0.0942632658	-0.1184539393	0.0665008237
1.0	0.025622267548357	-0.0806893936204602	-0.0312061615039169	9.525953076546748e-05	0.0006629627237875	-0.0007830318970904	0.0045028019062982	-0.1394129124249729	0.014688863580929	0.000159643384312	0.0001769474616094	-0.0003050476702888	0.0006565005943195	0.0065107782428375	0.0009738245158085	9.074378201657043e-09	4.39519573131741e-07	6.131389518609908e-07	2.027522500736271e-05	0.0194359601508131	0.0002157627132991	2.5486010154604722e-08	3.131040417001009e-08	9.305408114862445e-08	-0.0833690079	-0.0040658442	0.0890206905	-0.1196764004	0.0773341911
1.0	0.0194167561313776	-0.0516002068708587	-0.0314972175352465	-0.0010907733081476	0.0009512603920251	-0.0004769809101958	-0.0062055114169793	0.0290891867496014	-0.0002910560313296	-0.001186032838913	0.0002882976682376	0.0003060509868946	0.0003770104186653	0.0026625813491154	0.0009920747124626	1.1897864097672591e-06	9.048963334357468e-07	2.275107886912138e-07	3.850837194626167e-05	0.0008461807857531	8.47136133733371e-08	1.4066738949801903e-06	8.311554551123726e-08	9.366720657915865e-08	-0.0852967926	0.0013555122	0.0833690079	-0.119921393	0.0871810076
1.0	0.0145827319915952	0.0182214233124966	-0.0922947728871861	-0.0008796458713605	0.0009513280189954	-0.0007450817601906	-0.0048340241397824	0.0698216301833553	-0.0607975553519396	0.0002111274367871	6.762697029997523e-08	-0.0002681008499948	0.0002126560723386	0.0003320202675331	0.0085183251022972	7.737768590015733e-07	9.05024999725712e-07	5.551468293687228e-07	2.336778938399897e-05	0.0048750600414612	0.0036963427367721	4.4574794564290935e-08	4.573407111953732e-15	7.187806576793427e-08	-0.0871810076	0.0067740994	0.0773341911	-0.1191869159	0.0959156576
1.0	0.0145365823458121	0.0223398891661616	0.0220058742027191	-0.0007791619871888	0.0007678444013379	-0.000882201496809	-4.614964578309941e-05	0.004118465853665	0.1143006470899052	0.0001004838841717	-0.0001834836176574	-0.0001371197366183	0.0002113122262965	0.0004990706479563	0.0004842584994258	6.070934022799997e-07	5.895850246659581e-07	7.7827948097204e-07	2.129789805905545e-09	1.696176098780459e-05	0.013064637925171	1.0097010978231622e-08	3.3666237948683616e-08	1.8801822170299373e-08	-0.0890206905	0.0121788474	0.070943974	-0.1174789681	0.1034267134
1.0	0.0146247461049853	-0.0987953873635518	0.0354624396207583	-0.0002941756473711	0.0007201331929969	-0.0009013942420105	8.816375917319874e-05	-0.1211352765297134	0.0134565654180391	0.0004849863398177	-4.771120834100003e-05	-1.9192745201500024e-05	0.0002138831986352	0.0097605285643142	0.0012575846238559	8.653931150620578e-08	5.185918156559104e-07	8.125115795296838e-07	7.772848431549784e-09	0.0146737552199301	0.0001810791528499	2.3521174980976966e-07	2.276359401358311e-09	3.6836146836970207e-10	-0.0908149015	0.0175587148	0.0642277237	-0.1148114994	0.1096183565
1.0	-0.0160856175195789	-0.0371057779923091	-0.0717332978750135	-0.0003338369771539	0.0006810799209	-0.0004778860966419	-0.0307103636245642	0.0616896093712426	-0.1071957374957718	-3.96613297828e-05	-3.905327209689997e-05	0.0004235081453686	0.0002587470909861	0.0013768387604145	0.0051456660240254	1.1144712731525357e-07	4.6386985865315033e-07	2.283751213636314e-07	0.0009431264339529	0.0038056079043765	0.0114909261372624	1.573021080140018e-09	1.525158061474505e-09	1.793591491935512e-07	-0.0925627242	0.0229027108	0.0572163058	-0.1112062966	0.1144116002
1.0	-0.0212067659662977	-0.0030159808162011	0.0122143981122491	-0.0001498239724093	0.0007370359633662	-0.0004779445673992	-0.0051211484467188	0.034089797176108	0.0839476959872626	0.0001840130047446	5.5956042466199954e-05	-5.847075729999543e-08	0.0004497269227493	9.096140283693052e-06	0.0001491915212445	2.2447222708502684e-08	5.432220112951425e-07	2.284310095064085e-07	2.6226161413330377e-05	0.0011621142715081	0.0070472156615698	3.386078591513619e-08	3.1310786884791727e-09	3.418829459234968e-15	-0.0942632658	0.0281999178	0.0499419421	-0.1066928056	0.1177452974
1.0	-0.0260304460385611	-0.0039995844303319	-0.0148556004752435	0.0001961805986531	0.0007549532691504	-0.000478074333845	-0.0048236800722634	-0.0009836036141308	-0.0270699985874926	0.0003460045710623	1.7917305784200042e-05	-1.297664457999728e-07	0.0006775841209664	1.599667561535335e-05	0.00022068886548	3.848682728788871e-08	5.699544386008763e-07	2.285550686813405e-07	2.326788943955105e-05	9.674760697311715e-07	0.0007327848235268	1.197191631960754e-07	3.210298465645283e-10	1.6839330455557282e-14	-0.0959156576	0.033439514	0.0424380632	-0.1013078907	0.1195769199
1.0	-0.0387097968860388	-0.0267286460592117	-0.0803603889959134	0.0004101683108787	0.0007034015898148	-0.0004781439459237	-0.0126793508474777	-0.0227290616288798	-0.0655047885206699	0.0002139877122255	-5.155167933560008e-05	-6.961207870000934e-08	0.0014984483749583	0.0007144205201586	0.0064577921195745	1.682380432490859e-07	4.947737965539881e-07	2.2862163302348615e-07	0.0001607659379134	0.0005166102425294	0.0042908773191376	4.57907409835462e-08	2.6575756423205364e-09	4.845841500936292e-15	-0.0975190556	0.0386107952	0.034739154	-0.0950955338	0.1198831019
1.0	0.015916151915249	-0.0075312560458513	-0.0225732355566776	0.0004406470000809	0.0006158946281777	-0.0004781358035746	0.0546259488012878	0.0191973900133603	0.0577871534392357	3.0478689202199992e-05	-8.750696163709992e-05	8.142349099972933e-09	0.0002533238917892	5.671981762817176e-05	0.0005095509634972	1.941697786802967e-07	3.7932619301814737e-07	2.2861384665992849e-07	0.0029839942824409	0.000368539783325	0.0033393551026097	9.289504954843023e-10	7.657468334956877e-09	6.629784886583003e-17	-0.0990726408	0.0437031967	0.0268805962	-0.0881064748	0.1186599374
1.0	0.0151168847718992	-0.0267425068471567	-0.002828587715669	0.0001961551432996	0.0006489528930697	-0.0004780634153134	-0.0007992671433498	-0.0192112508013054	0.0197446478410086	-0.0002444918567813	3.305826489199992e-05	7.238826119998704e-08	0.0002285202052068	0.0007151616724702	8.00090846523357e-06	3.8476840242886615e-08	4.2113985742353366e-07	2.285446290611124e-07	6.388279664385527e-07	0.0003690721573506	0.0003898511183654	5.977626803236772e-08	1.0928488776696343e-09	5.240060359557549e-15	-0.1005756196	0.0487063151	0.0188985047	-0.0803977977	0.1159230303
1.0	0.0250884484203766	-0.0904257661129293	0.0173571912277736	-0.0001788313773234	0.000704042859605	-0.0004779373180827	0.0099715636484774	-0.0636832592657725	0.0201857789434426	-0.000374986520623	5.508996653530007e-05	1.2609723070003192e-07	0.0006294302441418	0.0081768191771101	0.0003012720873175	3.1980661515384266e-08	4.956763481607857e-07	2.2842408001608402e-07	9.943208159563596e-05	0.0040555575107116	0.0004074656715535	1.4061489064894364e-07	3.034904412860481e-09	1.5900511590217074e-14	-0.1020272243	0.0536099293	0.0108295624	-0.0720324637	0.1117072952
1.0	0.0345189437110349	0.0958832018578021	-0.1294097753040404	-0.0008778909945314	0.0004532095313816	-0.0004778008950097	0.0094304952906583	0.1863089679707313	-0.146766966531814	-0.000699059617208	-0.0002508333282234	1.3642307300000024e-07	0.0011915574749255	0.009193588398504	0.0167468899442422	7.706925982793306e-07	2.053988793351295e-07	2.2829369527207042e-07	8.893424142712837e-05	0.034711031546319	0.0215405424649506	4.886843484109955e-07	6.291735854762793e-08	1.86112548467634e-14	-0.1034267134	0.0584040215	0.0027108513	-0.0630787976	0.1060665123
1.0	0.0311394007918437	0.0728310525369266	-0.059211392226544	-0.0012543717325148	0.0006492494801582	-0.0003970932185009	-0.0033795429191912	-0.0230521493208755	0.0701983830774964	-0.0003764807379833	0.0001960399487765	8.07076765088e-05	0.000969662281675	0.0053043622136365	0.0035059889694056	1.5734484433321808e-06	4.215248874856929e-07	1.5768302417940354e-07	1.1421310342655387e-05	0.0005314015883119	0.0049278129866949	1.417377460725254e-07	3.8431661516331926e-08	6.5137290474491075e-09	-0.104773372	0.0630787976	-0.0054203179	-0.0536099293	0.0990726408
1.0	0.0541558262632975	-0.1762200102136404	0.1104323927573034	0.0006161947204542	0.0008128527211828	-0.0004787505069014	0.0230164254714538	-0.249051062750567	0.1696437849838474	0.001870566452969	0.0001636032410246	-8.16572884005e-05	0.0029328535182604	0.0310534919996955	0.0121953133701033	3.7969593351562973e-07	6.607295463342827e-07	2.2920204785834746e-07	0.0005297558414829	0.0620264318571868	0.0287790137836458	3.499018854973026e-06	2.6766020473753372e-08	6.667912748922431e-09	-0.1060665123	0.0676247074	-0.0135265772	-0.0437031967	0.0908149015
1.0	0.0273115092242477	0.0056432318670118	-0.1130187785416012	-0.0003053898419517	0.0004605728618787	-0.0004779294831653	-0.0268443170390497	0.1818632420806522	-0.2234511712989046	-0.0009215845624059	-0.0003522798593041	8.210237360999702e-07	0.0007459185361061	3.184606590485749e-05	0.0127732443030354	9.326295556728433e-08	2.121273610991361e-07	2.284165908786508e-07	0.000720617357293	0.0330742388200859	0.0499304259548524	8.493181056648744e-07	1.2410109927131648e-07	6.740799752395535e-13	-0.1073054737	0.0720324637	-0.0215706732	-0.033439514	0.0813986382
1.0	-0.0102373951333021	0.0452987694736748	-0.0995772979760829	0.0001236794480201	0.0006339651406246	-0.0005660393335761	-0.0375489043575498	0.039655537606663	0.0134414805655182	0.0004290692899718	0.0001733922787458	-8.810985041079995e-05	0.0001048042591153	0.0020519785158291	0.0099156382722176	1.5296605862556614e-08	4.0191179952716884e-07	3.2040052715527537e-07	0.0014099202184524	0.0015725616628734	0.0001806733997932	1.841004555969046e-07	3.0064882328695874e-08	7.763345739413544e-09	-0.1084896234	0.0762930619	-0.0295156382	-0.0229027108	0.070943974
1.0	0.0331094054822784	-0.0034283247924378	-0.0125505668367367	-0.0004803676098813	0.000553114720051	-0.0004778672842014	0.0433468006155805	-0.0487270942661126	0.0870267311393462	-0.0006040470579014	-8.085042057359997e-05	8.817204937469999e-05	0.0010962327313899	1.1753410882443684e-05	0.0001575167279233	2.307530406230729e-07	3.059358935370961e-07	2.2835714131002162e-07	0.0018789451236068	0.0023743297156186	0.0075736519328	3.648728481593373e-07	6.536790506927997e-09	7.774310290934533e-09	-0.1096183565	0.0803977977	-0.0373249597	-0.0121788474	0.0595842788
1.0	-0.0211680085985079	-0.0089146690454953	-0.0033197174699779	-6.889097379243766e-05	0.0004560164682165	-0.0004779837737318	-0.0542774140807863	-0.0054863442530575	0.0092308493667588	0.0004114766360888	-9.709825183450004e-05	-1.1648953040003208e-07	0.0004480845880265	7.947132419071209e-05	1.1020524080476471e-05	4.745966270070333e-09	2.0795101928465013e-07	2.2846848795089258e-07	0.0029460376792971	3.009997326305707e-05	8.520858003179133e-05	1.693130220470061e-07	9.428070509315989e-09	1.3569810692819992e-14	-0.1106910964	0.0843382854	-0.0449627491	-0.0013555122	0.0474644681
1.0	0.0134188645708093	0.0033527927071901	-0.001511956008116	-5.9939484277095296e-05	0.00025301432565	-0.0004779923906607	0.0345868731693172	0.0122674617526854	0.0018077614618619	8.951489515342367e-06	-0.0002030021425664	-8.616928900018889e-09	0.0001800659263697	1.124121893738712e-05	2.2860109704780696e-06	3.592741775404154e-09	6.401624898412426e-08	2.284767255295313e-07	0.0011962517956304	0.0001504906178535	3.2680015029930746e-06	8.012916454328431e-11	4.120986988658958e-08	7.425146366798072e-17	-0.1117072952	0.0881064748	-0.0523939058	0.0094788943	0.034739154
1.0	0.0133457655193751	0.1045058350610901	-0.0700069049185003	-0.0009614044528183	0.0004007301609558	-0.0004778076173206	-7.309905143420073e-05	0.1011530423538999	-0.0684949489103843	-0.0009014649685412	0.0001477158353057	1.847733401000437e-07	0.0001781094572981	0.0109214695618157	0.0049009667362679	9.242985218988548e-07	1.6058466189966137e-07	2.283001191695889e-07	5.3434713205799235e-09	0.0102319379774498	0.0046915580262361	8.126390895069953e-07	2.1819968000090225e-08	3.4141187211726406e-14	-0.1126664339	0.0916946678	-0.0595842788	0.0202358811	0.0215706732
1.0	0.0304191718442154	-0.1262971793071301	0.0144204319712315	-0.0005648937131405	0.0004446352249529	-0.0004778745421846	0.0170734063248403	-0.2308030143682202	0.0844273368897318	0.0003965107396778	4.39050639971e-05	-6.692486400000988e-08	0.0009253260156879	0.0159509775009373	0.0002079488582369	3.191049071456615e-07	1.9770048326891606e-07	2.2836407806814106e-07	0.000291501203533	0.0532700314414568	0.0071279752142922	1.5722076667983608e-07	1.9276546445894467e-09	4.4789374214198185e-15	-0.1135680224	0.0950955338	-0.0665008237	0.0308275893	0.0081270158
1.0	0.0303683469289381	-0.0831756540466841	-0.0434307754297123	-0.0004699644782943	0.0002035812749869	-0.0003479520401375	-5.082491527729979e-05	0.043121525260446	-0.0578512074009438	9.49292348462e-05	-0.0002410539499659	0.0001299225020471	0.0009222364951963	0.0069181894260936	0.0018862322544261	2.208666108584336e-07	4.144533552529179e-08	1.210706222358484e-07	2.583172012944701e-09	0.0018594659407872	0.003346762197747	9.011559628484992e-09	5.810700679421082e-08	1.6879856538178705e-08	-0.1144116002	0.098302125	-0.0731117546	0.0411675101	-0.0054203179
1.0	0.0386575077793338	-0.072258749853205	0.0839511672762967	-0.0003359763002134	0.0001435552721991	-0.0003289758018243	0.0082891608503956	0.010916904193479	0.127381942706009	0.0001339881780809	-6.002600278779999e-05	1.8976238313199987e-05	0.0014944029077092	0.005221326930348	0.0070477984870527	1.128800743050847e-07	2.0608116176157692e-08	1.082250781859411e-07	6.871018760373274e-05	0.0001191787971696	0.0162261593275569	1.795283186543897e-08	3.6031210106809715e-09	3.6009762051935907e-10	-0.1151967366	0.1013078907	-0.07938669	0.0511711914	-0.0188985047
1.0	0.0512238337942818	-0.0019209997516753	0.0782490752201141	-0.0009880042450013	-0.0001369669732833	-6.706766230540602e-05	0.012566326014948	0.0703377501015297	-0.0057020920561826	-0.0006520279447879	-0.0002805222454824	0.0002619081395188	0.0026238811485842	3.690240045936564e-06	0.006122917772803	9.76152388140589e-07	1.8759951770388223e-08	4.498071327111981e-09	0.0001579125495139	0.0049473990893452	3.251385381718078e-05	4.2514044078433283e-07	7.869273021048787e-08	6.859587354624844e-08	-0.1159230303	0.1041066901	-0.0852967926	0.0607569269	-0.0321356035
1.0	0.031168295214087	0.0214059040151823	-0.0050904155144593	-0.0014199099307652	0.0004927608048364	-0.0003671506831228	-0.0200555385801948	0.0233269037668576	-0.0833394907345733	-0.0004319056857638	0.0006297277781197	-0.0003000830208173	0.0009714626265524	0.0004582127267071	2.591233010984794e-05	2.016144211485635e-06	2.428132107830167e-07	1.347996241175387e-07	0.0004022246277416	0.0005441444393482	0.006945470715898	1.865425213951847e-07	3.965570745355741e-07	9.00498193828925e-08	-0.1165901104	0.1066928056	-0.0908149015	0.0698464244	-0.0449627491
1.0	0.0304794565540049	-0.0482612983776107	-0.0535599430023268	-0.0009199537405418	0.000272155615814	-0.00033787455412	-0.0006888386600821	-0.069667202392793	-0.0484695274878674	0.0004999561902233	-0.0002206051890223	2.9276129002799988e-05	0.0009289972718274	0.0023291529210927	0.0028686674944124	8.463148847368495e-07	7.406867921909759e-08	1.141592143217888e-07	4.7449869962370404e-07	0.0048535190892383	0.0023492950948971	2.499561921426965e-07	4.8666649423608826e-08	8.570917293885864e-10	-0.1171976362	0.1090609537	-0.0959156576	0.0783654444	-0.0572163058
1.0	0.0402003468826279	-0.0804603590072332	-0.0791440902822984	0.0002191295040091	0.0005979523366761	-0.0004330657590455	0.009720890328623	-0.0321990606296224	-0.0255841472799715	0.0011390832445509	0.0003257967208621	-9.519120492550002e-05	0.0016160678894836	0.0064738693715728	0.0062637870266125	4.8017739527274185e-08	3.575469969364081e-07	1.875459516576551e-07	9.449570878111618e-05	0.0010367795054301	0.0006545485920432	1.2975106380166056e-06	1.061435033244971e-07	9.06136549516854e-09	-0.1177452974	0.1112062966	-0.1005756196	0.086244407	-0.0687399551
1.0	0.0408683355173877	0.0044247987647025	-0.1544645387271401	0.00069609826693	0.0005918838486371	-0.000333206234039	0.0006679886347598	0.0848851577719357	-0.0753204484448417	0.0004769687629209	-6.06848803899997e-06	9.985952500650002e-05	0.0016702208479617	1.9578844108112768e-05	0.0238592937241881	4.845527972229496e-07	3.503264902774655e-07	1.1102639440245285e-07	4.462088161682636e-07	0.0072054900099664	0.005673169953932	2.2749920080229373e-07	3.6826547079485705e-11	9.971924734523805e-09	-0.1182328141	0.1131244514	-0.104773372	0.09341896	-0.07938669
1.0	0.0587001954714452	0.0625401785718793	-0.2158653380399613	0.002264046272712	0.0007078587834188	-0.0001253016723371	0.0178318599540574	0.0581153798071767	-0.0614007993128211	0.001567948005782	0.0001159749347816	0.0002079045617019	0.0034457129483858	0.0039112739358025	0.0465978441671067	5.125905524981101e-06	5.010640572631436e-07	1.5700509090473973e-08	0.0003179752294211	0.0033773973701324	0.0037700581562533	2.458460948835751e-06	1.3450185497619564e-08	4.3224306776459144e-08	-0.1186599374	0.1148114994	-0.1084896234	0.0998305046	-0.0890206905
1.0	0.0613673634397144	-0.0293713689082864	-0.0694390754534879	0.0022640653736524	0.0007578112023032	-0.000167857862446	0.0026671679682691	-0.0919115474801657	0.1464262625864734	1.9100940399675865e-08	4.995241888439996e-05	-4.25561901089e-05	0.0037659532955419	0.0008626773115466	0.0048217851998351	5.125992016171781e-06	5.742778183362214e-07	2.817626198494025e-08	7.113784970961247e-06	0.0084477325601987	0.0214406503750428	3.6484592415196935e-16	2.495244152402557e-09	1.811029316584837e-09	-0.1190264491	0.1162639941	-0.1117072952	0.1054266739	-0.0975190556
1.0	0.0020456753647124	0.0344946251617557	-0.0692729930901379	-0.000636022179051	0.000631977957183	6.970094060010086e-05	-0.0593216880750019	0.063865994070042	0.00016608236335	-0.0029000875527034	-0.0001258332451201	0.0002375588030461	4.18478769779121e-06	0.00118987916505	0.0047987475716662	4.045242122447823e-07	3.993961383651978e-07	4.8582211205387885e-09	0.0035190626760678	0.0040788651985546	2.7583351415921694e-08	8.410507813345196e-06	1.5834005577480332e-08	5.643418490469615e-08	-0.119332162	0.1174789681	-0.1144116002	0.1101617605	-0.104773372
1.0	0.0287768956467289	-0.3609997257110251	0.0397240079150975	0.0014819762275628	0.0007360508662173	6.795456317330883e-05	0.0267312202820165	-0.3954943508727808	0.1089970010052354	0.0021179984066138	0.0001040729090342	-1.7463774267920291e-06	0.0008281097230627	0.1303208019634353	0.0015779968048387	2.196253539061268e-06	5.417708776592376e-07	4.617822656075221e-09	0.0007145581377656	0.1564157815722822	0.0118803462281352	4.485917250418596e-06	1.0831170394861674e-08	3.0498341168087488e-12	-0.1195769199	0.1184539393	-0.1165901104	0.1139970903	-0.1106910964
1.0	0.0088353359265909	-0.108741209266256	-0.1957676579537519	3.8010650510962585e-05	0.0006449987815904	-3.3012260292234844e-05	-0.019941559720138	0.2522585164447691	-0.2354916658688494	-0.0014439655770518	-9.10520846269e-05	-0.0001009668234655	7.806316093570786e-05	0.0118246505926876	0.0383249759006971	1.4448095522665402e-09	4.160234282531005e-07	1.0898093296022654e-09	0.0003976658040718	0.0636343591189158	0.0554563246936858	2.085036587710646e-06	8.290482114904158e-09	1.0194299440722262e-08	-0.1197605978	0.1191869159	-0.1182328141	0.1169013377	-0.1151967366
1.0	0.0285573118637927	0.4702992491208704	-0.2870830517926777	-0.0012990212192489	-7.564730868159231e-05	-0.0005430490924325	0.0197219759372017	0.5790404583871264	-0.0913153938389257	-0.0013370318697598	-0.0007206460902719	-0.0005100368321402	0.0008155200608859	0.2211813837236545	0.0824166786265972	1.6874561280588989e-06	5.722515310768111e-09	2.94902316791762e-07	0.0003889563348675	0.3352878524491734	0.0083385011519581	1.7876542207535544e-06	5.193307874243085e-07	2.601375701396771e-07	-0.1198831019	0.1196764004	-0.119332162	0.1188507821	-0.1182328141
1.0	-2.6156959236800503e-05	0.1318145065356333	0.0207651523848539	-0.0011389697238472	0.0002071640177794	-0.000287882121954	-0.0285834688230295	-0.3384847425852371	0.3078482041775315	0.0001600514954017	0.0002828113264609	0.0002551669704785	6.84186516515643e-10	0.0173750641332325	0.0004311915535662	1.297252031840567e-06	4.2916930262503554e-08	8.287611614073773e-08	0.000817014689957	0.1145719209629942	0.0947705168153311	2.5616481180320447e-08	7.998224637462597e-08	6.51101828231757e-08	-0.1199443696	0.119921393	-0.1198831019	0.1198295012	-0.1197605978
