intercept	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	trans_x_derivative1	trans_y_derivative1	trans_z_derivative1	rot_x_derivative1	rot_y_derivative1	rot_z_derivative1	trans_x_power2	trans_y_power2	trans_z_power2	rot_x_power2	rot_y_power2	rot_z_power2	trans_x_derivative1_power2	trans_y_derivative1_power2	trans_z_derivative1_power2	rot_x_derivative1_power2	rot_y_derivative1_power2	rot_z_derivative1_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07
1.0	-0.0126986937547286	0.046837489809917	0.6054474041497855	-0.0004910167559689	0.0014748293192061	0.0007003625661856	-0.0016177171728202	-1.4652690296705628e-05	0.0021323341218106	0.0003049815463273	5.410640082259988e-05	-7.035939585999787e-07	0.0001612568230763	0.002193750451694	0.3665665591917136	2.410974546422223e-07	2.175121520789928e-06	4.905077241140789e-07	2.617008851237381e-06	2.1470133293117126e-10	4.54684880703815e-06	9.3013743600252e-08	2.927502609975837e-09	4.950444585783884e-13	0.073125105	0.0048555076	-0.0660952855	-0.1005484744	-0.0794791189	-0.0145216494	0.0584546282	0.099152448
1.0	-0.0151408682558695	0.0468162504713518	0.6283562912433922	-0.0006079974831813	0.0014207833910528	0.0007004324382869	-0.0024421745011408	-2.1239338565196e-05	0.0229088870936067	-0.0001169807272123	-5.404592815329984e-05	6.987210130003208e-08	0.0002292458915415	0.0021917613081963	0.3948316287451507	3.696609395547952e-07	2.0186254442914937e-06	4.90605600604532e-07	5.964216294022803e-06	4.51109502687022e-10	0.0005248171078676	1.3684490539141925e-08	2.920962349951648e-09	4.882110540081943e-15	0.0719987191	0.0016190571	-0.0696907501	-0.1009633545	-0.0742327045	-0.0048555076	0.0673111691	0.1008077078
1.0	-0.0019653974171518	0.0470117610594797	0.6388375014909826	-0.0003407307880261	0.0008489070596926	0.0005431447494152	0.0131754708387177	0.0001955105881278	0.0104812102475904	0.0002672666951551	-0.0005718763313602	-0.0001572876888717	3.862787007346966e-06	0.0022101056779136	0.4081133533112412	1.1609746990888715e-07	7.206431959959355e-07	2.950062188173004e-07	0.0001735930318219	3.8224390070116e-08	0.0001098557682541	7.143148633918258e-08	3.2704253837000135e-07	2.4739417070600704e-08	0.0708538361	-0.0016190571	-0.073125105	-0.1009633545	-0.06850976	0.0048555076	0.075321233	0.1008077078
1.0	0.0012404826380674	0.0647380263986292	0.6207376748750875	-0.0006807442912757	0.0009728292440538	0.0005023312506233	0.0032058800552192	0.0177262653391495	-0.0180998266158951	-0.0003400135032496	0.0001239221843611	-4.081349879190004e-05	1.538797175346656e-06	0.0041910120619896	0.3853152610093298	4.634127901044551e-07	9.46396738086288e-07	2.523366853527686e-07	1.027766692845226e-05	0.0003142204828739	0.0003276037235254	1.1560918239206577e-07	1.5356707776851234e-08	1.665741683636426e-09	0.0696907501	-0.0048555076	-0.0763904109	-0.1005484744	-0.0623470231	0.0145216494	0.0823840887	0.099152448
1.0	0.0021571993914619	0.0533769047662104	0.6502011262735721	-0.0001912106299357	0.0006004328612494	0.0007000575306805	0.0009167167533945	-0.0113611216324188	0.0294634513984846	0.00048953366134	-0.0003723963828044	0.0001977262800572	4.653509214523592e-06	0.002849093962421	0.4227615046074216	3.6561505000407216e-08	3.605196208681412e-07	4.900805462624792e-07	8.403696059541528e-07	0.0001290750847466	0.0008680949683108	2.3964320558494584e-07	1.3867906592580126e-07	3.9095681825258313e-08	0.06850976	-0.0080869688	-0.0794791189	-0.099720419	-0.0557840552	0.0240535853	0.0884109167	0.0958691078
1.0	-0.0017609448341318	0.0453683020638919	0.6321230665561046	-0.0002252036010343	0.0008729472600919	0.0004660980955078	-0.0039181442255937	-0.0080086027023184	-0.0180780597174674	-3.399297109860002e-05	0.0002725143988425	-0.0002339594351727	3.100926708855473e-06	0.0020582828321605	0.3995795712722935	5.0716661918816175e-08	7.620369189019553e-07	2.1724743463599826e-07	1.5351854172553255e-05	6.413771724358316e-05	0.0003268162431483	1.155522084110256e-09	7.426409757648917e-08	5.473701730632882e-08	0.0673111691	-0.01131012	-0.0823840887	-0.0984825911	-0.0488629865	0.0333632235	0.0933259261	0.0910115994
1.0	0.0018162363363813	0.0261324868442187	0.6305746476405432	-0.0005657479085406	0.0010333640864237	0.0004787927841499	0.003577181170513	-0.0192358152196732	-0.0015484189155614	-0.0003405443075062	0.0001604168263318	1.2694688642099991e-05	3.2987144295917664e-06	0.0006829068686632	0.3976243862469951	3.2007069601806305e-07	1.067841335110288e-06	2.2924253015401277e-07	1.279622512667347e-05	0.0003700165871654	2.397601138068515e-06	1.1597042537494541e-07	2.5733558170366882e-08	1.6115511971986256e-10	0.0660952855	-0.0145216494	-0.0850986047	-0.0968400771	-0.0416282462	0.0423645263	0.0970673078	0.0846596832
1.0	0.0007250242022109	0.0261239306839371	0.6299579306674019	-0.0005368259632305	0.0009303122889605	0.0007002497873365	-0.0010912121341703	-8.556160281596864e-06	-0.0006167169731412	2.892194531009995e-05	-0.0001030517974631	0.0002214570031866	5.256600937915521e-07	0.0006824597543791	0.3968469944107551	2.8818211479835415e-07	8.65480954990925e-07	4.903497646648135e-07	1.1907439217607189e-06	7.320787876437571e-11	3.80339824960507e-07	8.364789205204122e-10	1.0619672960396376e-08	4.90432042603898e-08	0.0648624214	-0.0177182567	-0.0876163914	-0.0947996265	-0.0341262771	0.0509743057	0.0995880118	0.0769176572
1.0	-0.0124491535034678	0.0207440795394404	0.6149257626539537	7.610784545973391e-05	0.0011220266465299	0.0006994574836371	-0.0131741777056787	-0.0053798511444967	-0.0150321680134482	0.0006129338086902	0.0001917143575694	-7.923036994000486e-07	0.0001549814229529	0.0004303168359386	0.3781336935755466	5.792404140522741e-09	1.2589437955231331e-06	4.89240771415944e-07	0.0001735589582208	2.894279833694246e-05	0.0002259660751845	3.7568785383551626e-07	3.6754394898247775e-08	6.277451520830025e-13	0.0636128936	-0.0208966574	-0.0899316284	-0.0923696238	-0.0264052374	0.059112992	0.1008563388	0.0679126455
1.0	-0.0018261838384745	0.0264923793276068	0.5999510323520383	4.169192066009927e-06	0.0013530015812224	0.0004889972720427	0.0106229696649933	0.0057482997881663	-0.0149747303019154	-7.193865339372399e-05	0.0002309749346924	-0.0002104602115943	3.334947411905459e-06	0.0007018461624378	0.3599412412202765	1.7382162483280118e-11	1.8306132787903148e-06	2.391183320652024e-07	0.0001128474845033	3.304295045463386e-05	0.0002242425476151	5.175169852102356e-09	5.334942045620461e-08	4.429350066435961e-08	0.0623470231	-0.0240535853	-0.0920389632	-0.0895600545	-0.0185146917	0.0667053695	0.1008563388	0.05779251
1.0	-0.0104458278246823	0.065122348576466	0.5915027857141268	-0.0001353180024258	0.0014369705635319	0.0004430966577766	-0.0086196439862078	0.0386299692488592	-0.0084482466379114	-0.0001394871944918	8.396898230950004e-05	-4.590061426610004e-05	0.0001091153189429	0.0042409202841147	0.3498755455075722	1.8310961780508818e-08	2.0648844004571865e-06	1.963346481327934e-07	7.429826244896828e-05	0.0014922745241678	7.137287125498192e-05	1.945667742719601e-08	7.0507899900931306e-09	2.1068663900053064e-09	0.0610651352	-0.0271857966	-0.0939335243	-0.0863824638	-0.0105052926	0.073681271	0.0995880118	0.0467234231
1.0	-0.0098080327678218	0.0746856173908696	0.6189799242858385	0.00046174832419	0.0011441022799494	0.00043973572627	0.0006377950568604	0.0095632688144036	0.0274771385717116	0.0005970663266158	-0.0002928682835825	-3.3609315065999856e-06	9.619750677466616e-05	0.0055779414450553	0.3831361466689023	2.132115148922733e-07	1.3089700269854153e-06	1.933675089582044e-07	4.067825345556871e-07	9.145611041654444e-05	0.000754993144089	3.564881983784852e-07	8.57718315285597e-08	1.129586059205645e-11	0.0597675591	-0.0302900726	-0.0956109317	-0.082849909	-0.0024284557	0.0799762268	0.0970673078	0.0348871389
1.0	-0.0062954333060929	0.0513743056138764	0.6465313777971318	0.0006548551209105	0.0007841222374702	0.0003712432095629	0.0035125994617289	-0.0233113117769931	0.0275514535112932	0.0001931067967205	-0.0003599800424791	-6.849251670709998e-05	3.963248051146378e-05	0.0026393192773079	0.4180028224762575	4.288352293827056e-07	6.148476832952727e-07	1.3782152064656328e-07	1.2338354978538164e-05	0.0005434172567641	0.0007590825905849	3.7290234939652526e-08	1.295856309833266e-07	4.6912248448723696e-09	0.0584546282	-0.0333632235	-0.0970673078	-0.0789769061	0.0056639705	0.0855320604	0.0933259261	0.0224780088
1.0	0.0151574436252417	0.0675690694981625	0.659997794997679	0.0003778999779858	0.0006010624922994	0.0003318864548557	0.0214528769313346	0.0161947638842861	0.0134664172005471	-0.0002769551429247	-0.0001830597451708	-3.93567547072e-05	0.0002297480972523	0.0045655791528475	0.4355970894017982	1.4280839336166813e-07	3.612761196491663e-07	1.101486189166846e-07	0.0004602259286309	0.0002622703772677	0.0001813443922191	7.670415119244103e-08	3.351087030199824e-08	1.5489541410827084e-09	0.0571266799	-0.0364020914	-0.0982992856	-0.0747793702	0.0137200373	0.0902974261	0.0884109167	0.0096997904
1.0	0.0088674545909412	0.0621849514155599	0.6478497189963548	7.585361934874017e-05	0.0006010187451055	0.000486976960931	-0.0062899890343004	-0.0053841180826026	-0.0121480760013241	-0.000302046358637	-4.3747193899986575e-08	0.0001550905060752	7.863175092240417e-05	0.0038669681825555	0.4197092584036558	5.7537715683035694e-09	3.6122353196819e-07	2.371465604775927e-07	3.956396205162053e-05	2.898872752740836e-05	0.0001475757505339	9.123200276590737e-08	1.9138169741230227e-15	2.4053065074692657e-08	0.0557840552	-0.0394035537	-0.0993040172	-0.0702745499	0.0216880296	0.0942282833	0.0823840887	-0.0032376983
1.0	0.0001690169795693	0.0471169313213835	0.6423620942895241	0.0011588763535892	0.0007826837767641	0.0003160465077713	-0.0086984376113719	-0.0150680200941764	-0.0054876247068307	0.0010830227342404	0.0001816650316586	-0.0001709304531597	2.8566739382729174e-08	0.0022200052171439	0.4126290601800234	1.3429944029082005e-06	6.125938944097156e-07	9.988539507443438e-08	7.56628168789293e-05	0.0002270452295585	3.011402492301905e-05	1.1729382428816815e-06	3.3002183727520154e-08	2.9217219817380395e-08	0.0544270991	-0.0423645263	-0.1000791797	-0.0654809563	0.0295167975	0.097288304	0.075321233	-0.016122024
1.0	0.0051608177722073	0.0172144147665278	0.6328027919970367	0.0006599031557069	0.0006011063343174	0.0003228013864204	0.004991800792638	-0.0299025165548556	-0.0095593022924873	-0.0004989731978822	-0.0001815774424467	6.754878649100021e-06	2.663404007793072e-05	0.000296336075754	0.4004393735592449	4.354721749119252e-07	3.6132882515650177e-07	1.0420073507493241e-07	2.491807515338136e-05	0.0008941604963134	9.138026031915407e-05	2.489742522048888e-07	3.2970367605484685e-08	4.5628385564067326e-11	0.0530561602	-0.0452819664	-0.1006229812	-0.0604182874	0.0371560849	0.0994492082	0.0673111691	-0.0287416266
1.0	0.0150353788058197	0.0501273306286975	0.6029527491234461	-1.2109829782101702e-05	0.0010819983331475	0.000203006603965	0.0098745610336124	0.0329129158621697	-0.0298500428735906	-0.000672012985489	0.0004808919988301	-0.0001197947824554	0.0002260626158344	0.0025127492759587	0.3635520176755213	1.4664797735147736e-10	1.1707203929339683e-06	4.1211681253402347e-08	9.75069556065364e-05	0.0010832600305502	0.0008910250595551	4.516014526658413e-07	2.3125711453880905e-07	1.435078990353662e-08	0.0516715908	-0.0481528762	-0.1009341646	-0.0551073469	0.0445568522	0.1006910253	0.0584546282	-0.0408892924
1.0	-0.011903845648888	0.0668103564322279	0.6211526292928227	7.883372813606401e-05	0.0012055109112676	0.0002759527023554	-0.0269392244547077	0.0166830258035303	0.0181998801693765	9.094355791816571e-05	0.00012351257812	7.294609839040002e-05	0.0001417015412325	0.0044636237266013	0.3858305888773868	6.21475669183085e-09	1.453256557185239e-06	7.614989393724799e-08	0.0007257218142211	0.0002783233499612	0.0003312356381796	8.270730726814762e-09	1.525535695387377e-08	5.321133270381921e-09	0.0502737465	-0.0509743057	-0.1010120104	-0.0495699584	0.0516715908	0.1010022786	0.0488629865	-0.0523655572
1.0	-0.0069336373327502	0.0426687732725667	0.622461952421105	7.888217783553598e-05	0.0008890101326648	0.0002649651124312	0.0049702083161378	-0.0241415831596611	0.0013093231282823	4.8449699471966137e-08	-0.0003165007786027	-1.0987589924199991e-05	4.8075326662107306e-05	0.0018206242125857	0.387458882211894	6.222397980077124e-09	7.903390159806854e-07	7.020651080567848e-08	2.4702970705805347e-05	0.0005828160374548	1.7143270542551004e-06	2.347373378923835e-15	1.0017274285617857e-07	1.207271323423812e-10	0.0488629865	-0.0537433556	-0.1008563388	-0.0438288763	0.0584546282	0.1003800917	0.0386568643	-0.062981981
1.0	-0.0078126953081323	0.0310001428824904	0.6195646011602207	0.000100858123766	0.0010360134969837	0.0002739478278026	-0.0008790579753821	-0.0116686303900762	-0.0028973512608843	2.1975945930464023e-05	0.0001470033643188	8.982715371399965e-06	6.103820797771247e-05	0.0009610088587348	0.3838602950108233	1.0172361129597774e-08	1.073323965932395e-06	7.504741235776298e-08	7.727429240828777e-07	0.0001361569351802	8.39464432894788e-06	4.82942199538678e-10	2.1609989121075236e-08	8.068917544358521e-11	0.0474396731	-0.0564571806	-0.1004675095	-0.037907692	0.0648624214	0.0988302147	0.0279646096	-0.0725642424
1.0	-0.0033053635659285	0.0348113344388707	0.618988867585827	6.0858199822143145e-05	0.0009780090250919	0.0002899703124385	0.0045073317422038	0.0038111915563803	-0.0005757335743936	-3.9999923943856856e-05	-5.8004471891799896e-05	1.6022484635900018e-05	1.092542830296757e-05	0.0012118290054149	0.3831472181951845	3.703720485591904e-09	9.565016531612088e-07	8.408278209568132e-08	2.0316039434277943e-05	1.4525181079424503e-05	3.3146914868410745e-07	1.599993915514333e-09	3.364518759446604e-09	2.567200139076521e-10	0.0460041721	-0.059112992	-0.0998464214	-0.0318307368	0.0708538361	0.0963669712	0.0169206838	-0.0809550009
1.0	-0.0134599414360963	0.0400522017230713	0.6225522566137158	0.0001713095028236	0.0013420248684548	0.0002843854876301	-0.0101545778701677	0.0052408672842005	0.0035633890278887	0.0001104513030014	0.0003640158433629	-5.584824808400012e-06	0.0001811700234631	0.0016041788628655	0.3875713122148299	2.9346945757669016e-08	1.8010307475511235e-06	8.087510557460977e-08	0.0001031154517213	2.746668989060413e-05	1.2697741364078108e-05	1.2199490334719632e-08	1.3250753421920338e-07	3.119026814052023e-11	0.0445568522	-0.0617080609	-0.0989945105	-0.0256229823	0.0763904109	0.0930131259	0.0056639705	-0.0880164806
1.0	-0.0069159115743957	0.067558416401539	0.615848019495516	-5.564971324021335e-05	0.0010849968483277	0.0002760304939415	0.0065440298617006	0.0275062146784677	-0.0067042371181997	-0.0002269592160638	-0.0002570280201271	-8.354993688600013e-06	4.78298329048604e-05	0.0045641396266837	0.3792687831165495	3.096890583717976e-09	1.177218160881042e-06	7.619283358558846e-08	4.282432683082917e-05	0.0007565918459379	4.494679533704776e-05	5.151048575630071e-08	6.6063403130457e-08	6.980591953654606e-11	0.0430980853	-0.0642397205	-0.097913746	-0.0193099375	0.0814366042	0.0887996743	-0.0056639705	-0.0936327321
1.0	-0.0082470892902648	0.0711208042454814	0.6033046421648436	0.0001088380911275	0.0012710145165062	0.0002549305570298	-0.001331177715869	0.0035623878439423	-0.0125433773306724	0.0001644878043677	0.0001860176681785	-2.109993691169998e-05	6.801448176160034e-05	0.005058168796524	0.3639764912576499	1.1845730080277997e-08	1.6154779011694894e-06	6.498958890752411e-08	1.772034111226473e-06	1.26906071506685e-05	0.0001573363148596	2.7056237785711144e-08	3.4602572874566565e-08	4.4520733767771917e-10	0.0416282462	-0.0667053695	-0.0966066266	-0.012917544	0.0859600226	0.0837655561	-0.0169206838	-0.0977115367
1.0	0.0002255806122946	0.0627126421358923	0.6110577179019856	0.0002323645146576	0.0006010525260746	0.0004509302627327	0.0084726699025593	-0.008408162109589	0.007753075737142	0.00012352642353	-0.0006699619904316	0.0001959997057029	5.088661264320664e-08	0.0039328754836644	0.3733915346075826	5.3993267672062e-08	3.6126413910065777e-07	2.0333810184818185e-07	7.178613527773589e-05	7.06971900611298e-05	6.011018338586016e-05	1.5258777310137642e-08	4.488490686230713e-07	3.8415884635623424e-08	0.0401477124	-0.0691024742	-0.0950761739	-0.0064720696	0.0899316284	0.0779572956	-0.0279646096	-0.1001859206
1.0	0.0071942553057198	0.0469067556718698	0.6325114588632204	0.000542922598683	0.0006010694906684	0.0002568363670317	0.0069686746934252	-0.0158058864640225	0.0214537409612347	0.0003105580840254	1.6964593799943632e-08	-0.000194093895701	5.17573094038775e-05	0.0022002437276604	0.4000707455932793	2.947649481607019e-07	3.6128453261236977e-07	6.596491943004211e-08	4.856242698278481e-05	0.0002498260469135	0.0004602630012317	9.644632355352742e-08	2.8779744279708593e-16	3.767244034839068e-08	0.0386568643	-0.0714285714	-0.0933259261	-0.0	0.0933259261	0.0714285714	-0.0386568643	-0.1010152545
1.0	0.0034293532944076	0.047607588896497	0.6638854307154674	0.0004859180549184	0.0006010658112303	0.0002718540043959	-0.0037649020113122	0.0007008332246272	0.0313739718522469	-5.700454376460001e-05	-3.6794381000132205e-09	1.5017637364200028e-05	1.176046401786426e-05	0.0022664825205378	0.4407438651162616	2.3611635609568125e-07	3.612801094299386e-07	7.390459970608603e-08	1.4174487154782653e-05	4.911672087413645e-07	0.0009843261097855	3.2495180098101982e-09	1.3538264731828897e-17	2.255294320026168e-10	0.0371560849	-0.073681271	-0.0913599293	0.0064720696	0.0961211263	0.0642397205	-0.0488629865	-0.1001859206
1.0	-0.0012144663824216	0.0726383171849249	0.6402559751188193	0.0001869192024653	0.0006010245622953	0.000268943350467	-0.0046438196768292	0.0250307282884279	-0.023629455596648	-0.0002989988524531	-4.124893499999564e-08	-2.9106539289000272e-06	1.474928594032208e-06	0.0052763251234577	0.4099277136753501	3.493878825026381e-08	3.612305244822569e-07	7.233052576041558e-08	2.1565061190906056e-05	0.0006265373586491	0.0005583511717939	8.940031376827069e-08	1.701474638633865e-15	8.471906293821165e-12	0.0356457599	-0.0758582581	-0.0891827284	0.012917544	0.0982992856	0.0564571806	-0.0584546282	-0.0977115367
1.0	0.0003931377716952	0.0608946692864122	0.6396685363419863	0.0009889079307767	0.0008901025292793	0.0002065596859399	0.0016076041541168	-0.0117436478985127	-0.0005874387768329	0.0008019887283114	0.000289077966984	-6.238366452709999e-05	1.5455730753346717e-07	0.0037081607475015	0.409175836385899	9.779388955530546e-07	7.922825126294071e-07	4.266690385559013e-08	2.584391116333592e-06	0.0001379132659642	3.450843165270306e-07	6.431859203385367e-07	8.356607099560264e-08	3.891721599829754e-09	0.0341262771	-0.0779572956	-0.0867993568	0.0193099375	0.0998464214	0.0481528762	-0.0673111691	-0.0936327321
1.0	-0.0035072633113912	0.0387111071866996	0.6615948244580778	0.0003949098234792	0.0007180498750296	0.0002518578854131	-0.0039004010830864	-0.0221835620997125	0.0219262881160915	-0.0005939981072975	-0.0001720526542497	4.5298199473200014e-05	1.2300895935430768e-05	0.0014985498196201	0.4377077117497148	1.5595376868037294e-07	5.155956230300241e-07	6.343239444475824e-08	1.5213128608941564e-05	0.0004921104274318	0.0004807621105498	3.528337514730125e-07	2.9602115834366813e-08	2.051926875513818e-09	0.032598027	-0.0799762268	-0.0842153241	0.0256229823	0.1007526021	0.0394035537	-0.075321233	-0.0880164806
1.0	-0.0102907279417365	0.0462494715262096	0.6499268260922548	0.0007698675109276	0.0007641342152777	0.000347705791996	-0.0067834646303453	0.0075383643395099	-0.0116679983658229	0.0003749576874483	4.608434024810004e-05	9.584790658289998e-05	0.0001058990815708	0.0021390136164536	0.422404879274352	5.926959843818582e-07	5.839010989580665e-07	1.208993177875656e-07	4.6015392391145705e-05	5.682693691519597e-05	0.0001361421858648	1.40593267376652e-07	2.123766416102653e-09	9.186821196324324e-09	0.0310614022	-0.081912977	-0.0814366042	0.0318307368	0.1010120104	0.0302900726	-0.0823840887	-0.0809550009
1.0	-0.0074728248960695	0.0462759155901011	0.6569781159695509	0.0008444177407325	0.0006011159848662	0.0002747462578006	0.002817903045667	2.6444063891503663e-05	0.007051289877296	7.45502298049001e-05	-0.0001630182304115	-7.295953419539998e-05	5.584311192731614e-05	0.0021414603637021	0.4316202448629007	7.130413208637797e-07	3.613404272616617e-07	7.548550617543377e-08	7.940577574779358e-06	6.99288515097928e-10	4.972068893365824e-05	5.557736763963415e-09	2.6574943446496907e-08	5.3230936300097395e-09	0.0295167975	-0.0837655561	-0.0784696209	0.037907692	0.1006229812	0.0208966574	-0.0884109167	-0.0725642424
1.0	-0.0067631778119334	0.0462556962357467	0.6541283269789915	0.0007339191158171	0.0006010988344498	0.0002697796162711	0.000709647084136	-2.0219354354401864e-05	-0.0028497889905594	-0.0001104986249154	-1.7150416399980967e-08	-4.966641529500007e-06	4.5740574115828255e-05	0.0021395894342536	0.4278838681563344	5.386372685617538e-07	3.613198087769082e-07	7.278104135538196e-08	5.035989840228688e-07	4.088222905088696e-10	8.121297290713747e-06	1.2209946108194264e-08	2.941367826927361e-16	2.4667528082554168e-11	0.0279646096	-0.0855320604	-0.075321233	0.0438288763	0.0995880118	0.01131012	-0.0933259261	-0.062981981
1.0	-0.0022823742189785	0.0462434634537629	0.6673464559285378	0.0007959125200039	0.0006011160571177	0.0002912604924977	0.0044808035929549	-1.2232781983798067e-05	0.0132181289495463	6.199340418680001e-05	1.7222667899902816e-08	2.1480876226600003e-05	5.209232075457718e-06	0.0021384579121995	0.4453512922403798	6.334767394989586e-07	3.6134051412472993e-07	8.483267449000276e-08	2.007760083863755e-05	1.496409550631346e-10	0.0001747189329268	3.843182162667953e-09	2.9662028959034293e-16	4.6142804346250916e-10	0.0264052374	-0.0872106748	-0.0719987191	0.0495699584	0.097913746	0.0016190571	-0.0970673078	-0.0523655572
1.0	-0.0151363868330349	0.0863222305139572	0.6460474581896989	0.0003030383537102	0.001322106464445	0.0006993002612402	-0.0128540126140564	0.0400787670601942	-0.0212989977388389	-0.0004928741662937	0.0007209904073273	0.0004080397687424	0.0002291102063592	0.0074515274809047	0.4173773182333707	9.18322438193883e-08	1.747965503327258e-06	4.890208553706119e-07	0.0001652256402823	0.0016063075690653	0.000453647304679	2.429249437997099e-07	5.19827167457986e-07	1.6649645287543289e-07	0.0248390815	-0.0887996743	-0.06850976	0.0551073469	0.0956109317	-0.0080869688	-0.0995880118	-0.0408892924
1.0	-0.0176425839577518	0.0658950795012032	0.6372233381102603	0.0011296745303159	0.0013302824178611	0.0004902484315106	-0.0025061971247169	-0.0204271510127539	-0.0088241200794385	0.0008266361766056	8.175953416099998e-06	-0.0002090518297295	0.0003112607687063	0.0043421615024698	0.4060535826323831	1.276164544444449e-06	1.7696513112703745e-06	2.403435245986035e-07	6.281024027939265e-06	0.0004172684984978	7.786509517635074e-05	6.833273684732898e-07	6.684621426223721e-11	4.3702667513293655e-08	0.0232665442	-0.0902974261	-0.0648624214	0.0604182874	0.0926943516	-0.0177182567	-0.1008563388	-0.0287416266
1.0	-0.0120408875174717	0.0540283046659908	0.648501397634746	0.0010350602944661	0.00126186246473	0.000698347950913	0.0056016964402801	-0.0118667748352123	0.0112780595244856	-9.46142358498e-05	-6.841995313109999e-05	0.0002080995194024	0.0001449829722084	0.0029190577050811	0.4205540627342189	1.0713498131802494e-06	1.5922968798944706e-06	4.876898605443859e-07	3.1379003009046766e-05	0.0001408203449896	0.0001271946266378	8.95185362544158e-09	4.681289986461919e-09	4.3305409975509863e-08	0.0216880296	-0.0917023912	-0.0610651352	0.0654809563	0.0891827284	-0.0271857966	-0.1008563388	-0.016122024
1.0	-0.0115549509534673	0.0721152376216593	0.6184678300644748	0.0006821088470467	0.0014451860142985	0.0005420075921514	0.0004859365640043	0.0180869329556685	-0.0300335675702712	-0.0003529514474193	0.0001833235495685	-0.0001563403587616	0.000133516891537	0.0052006074972283	0.3825024568246601	4.6527247921937833e-07	2.0885626159239844e-06	2.937722299497584e-07	2.361343442364021e-07	0.0003271371437428	0.000902015180998	1.2457472423544942e-07	3.3607523826394304e-08	2.44423077777058e-08	0.0201039431	-0.0930131259	-0.0571266799	0.0702745499	0.0850986047	-0.0364020914	-0.0995880118	-0.0032376983
1.0	-0.0219146431864061	0.0791715638277423	0.6170442586108464	0.0008219995423153	0.0014367837910285	0.0006984104817915	-0.0103596922329388	0.0070563262060829	-0.0014235714536283	0.0001398906952686	-8.402223270000163e-06	0.0001564028896401	0.0004802515859874	0.0062681365189302	0.3807436170846091	6.756832475665627e-07	2.064347662162228e-06	4.877772010762352e-07	0.0001073232231612	4.97917395266537e-05	2.0265556835855887e-06	1.9569406622732308e-08	7.059735587893224e-11	2.4461863887773313e-08	0.0185146917	-0.0942282833	-0.0530561602	0.0747793702	0.080468198	-0.0452819664	-0.0970673078	0.0096997904
1.0	-0.0196653205077126	0.0923810483382681	0.6102942175144364	0.0011631345027309	0.001047906566554	0.0006983915299551	0.0022493226786934	0.0132094845105257	-0.00675004109641	0.0003411349604156	-0.0003888772244744	-1.895183640002098e-08	0.000386724830671	0.0085342580920774	0.3724590319315581	1.352881871443058e-06	1.0981081722269929e-06	4.877507291130253e-07	5.059452512884896e-06	0.0001744904810338	4.5563054803225086e-05	1.16373061217753e-07	1.5122549571499057e-07	3.591721029331602e-16	0.0169206838	-0.0953466148	-0.0488629865	0.0789769061	0.075321233	-0.0537433556	-0.0933259261	0.0224780088
1.0	-0.021605097561391	0.0631775375404828	0.6119274420449443	0.0011551065534688	0.0012438629370794	0.0006347825219468	-0.0019397770536783	-0.0292035107977852	0.0016332245305079	-8.027949262099992e-06	0.0001959563705254	-6.360900800830003e-05	0.0004667802406372	0.0039914012496791	0.3744551943276686	1.3342711498665697e-06	1.5471950062397915e-06	4.029488501691396e-07	3.762735017977249e-06	0.0008528450429163	2.667422367052945e-06	6.444796935485182e-11	3.8398899149487865e-08	4.046105899799977e-09	0.0153223288	-0.0963669712	-0.0445568522	0.082849909	0.0696907501	-0.0617080609	-0.0884109167	0.0348871389
1.0	-0.0180582481614095	0.0664588891862365	0.6300992877825422	0.0010830366655213	0.0013298792006855	0.0006982808442529	0.0035468493999815	0.0032813516457537	0.0181718457375978	-7.206988794749994e-05	8.601626360610001e-05	6.349832230610004e-05	0.000326100326659	0.0044167839518684	0.3970251124640669	1.1729684188634963e-06	1.7685786884159045e-06	4.875961374505428e-07	1.258014066614913e-05	1.0767268623090531e-05	0.000330215977511	5.1940687487651985e-09	7.398797604754084e-09	4.032036935689362e-09	0.0137200373	-0.097288304	-0.0401477124	0.0863824638	0.0636128936	-0.0691024742	-0.0823840887	0.0467234231
1.0	-0.0185673036954057	0.0647425650732458	0.6301555297679045	0.0006579344223803	0.0014357604355563	0.0007880282945318	-0.0005090555339961	-0.0017163241129907	5.624198536224867e-05	-0.000425102243141	0.0001058812348707	8.974745027889993e-05	0.0003447447665174	0.0041915997322634	0.3970959916970683	4.32877704152899e-07	2.061408028308816e-06	6.209885929826972e-07	2.591375366921556e-07	2.9457684608333315e-06	3.1631609174873942e-09	1.8071191712351e-07	1.1210835897765482e-08	8.054604831563615e-09	0.0121142211	-0.0981096665	-0.0356457599	0.0895600545	0.0571266799	-0.0758582581	-0.075321233	0.05779251
